Freq.	I(R4)/I(R8)
4.31519076827682e+03	(4.29651319580698e+00dB,-6.80680329635422e+00°)
4.32513831034925e+03	(4.29637094058641e+00dB,-6.82245681397040e+00°)
4.33510878387445e+03	(4.29622803109130e+00dB,-6.83814615945026e+00°)
4.34510224171487e+03	(4.29608446432324e+00dB,-6.85387141360218e+00°)
4.35511873685484e+03	(4.29594023727017e+00dB,-6.86963265740853e+00°)
4.36515832240081e+03	(4.29579534690634e+00dB,-6.88542997202608e+00°)
4.37522105158167e+03	(4.29564979019223e+00dB,-6.90126343878625e+00°)
4.38530697774900e+03	(4.29550356407451e+00dB,-6.91713313919545e+00°)
4.39541615437739e+03	(4.29535666548594e+00dB,-6.93303915493543e+00°)
4.40554863506468e+03	(4.29520909134535e+00dB,-6.94898156786352e+00°)
4.41570447353227e+03	(4.29506083855753e+00dB,-6.96496046001304e+00°)
4.42588372362540e+03	(4.29491190401323e+00dB,-6.98097591359355e+00°)
4.43608643931346e+03	(4.29476228458905e+00dB,-6.99702801099120e+00°)
4.44631267469022e+03	(4.29461197714737e+00dB,-7.01311683476905e+00°)
4.45656248397416e+03	(4.29446097853632e+00dB,-7.02924246766736e+00°)
4.46683592150876e+03	(4.29430928558971e+00dB,-7.04540499260394e+00°)
4.47713304176275e+03	(4.29415689512694e+00dB,-7.06160449267448e+00°)
4.48745389933045e+03	(4.29400380395297e+00dB,-7.07784105115281e+00°)
4.49779854893200e+03	(4.29385000885823e+00dB,-7.09411475149128e+00°)
4.50816704541372e+03	(4.29369550661855e+00dB,-7.11042567732104e+00°)
4.51855944374834e+03	(4.29354029399513e+00dB,-7.12677391245240e+00°)
4.52897579903532e+03	(4.29338436773444e+00dB,-7.14315954087511e+00°)
4.53941616650115e+03	(4.29322772456817e+00dB,-7.15958264675870e+00°)
4.54988060149960e+03	(4.29307036121316e+00dB,-7.17604331445277e+00°)
4.56036915951207e+03	(4.29291227437133e+00dB,-7.19254162848739e+00°)
4.57088189614786e+03	(4.29275346072964e+00dB,-7.20907767357330e+00°)
4.58141886714444e+03	(4.29259391695996e+00dB,-7.22565153460234e+00°)
4.59198012836779e+03	(4.29243363971908e+00dB,-7.24226329664772e+00°)
4.60256573581266e+03	(4.29227262564858e+00dB,-7.25891304496432e+00°)
4.61317574560289e+03	(4.29211087137482e+00dB,-7.27560086498907e+00°)
4.62381021399170e+03	(4.29194837350880e+00dB,-7.29232684234121e+00°)
4.63446919736197e+03	(4.29178512864615e+00dB,-7.30909106282265e+00°)
4.64515275222659e+03	(4.29162113336705e+00dB,-7.32589361241826e+00°)
4.65586093522868e+03	(4.29145638423616e+00dB,-7.34273457729624e+00°)
4.66659380314197e+03	(4.29129087780251e+00dB,-7.35961404380838e+00°)
4.67735141287107e+03	(4.29112461059950e+00dB,-7.37653209849042e+00°)
4.68813382145173e+03	(4.29095757914478e+00dB,-7.39348882806237e+00°)
4.69894108605123e+03	(4.29078977994020e+00dB,-7.41048431942879e+00°)
4.70977326396861e+03	(4.29062120947172e+00dB,-7.42751865967918e+00°)
4.72063041263498e+03	(4.29045186420938e+00dB,-7.44459193608823e+00°)
4.73151258961388e+03	(4.29028174060717e+00dB,-7.46170423611621e+00°)
4.74241985260152e+03	(4.29011083510302e+00dB,-7.47885564740921e+00°)
4.75335225942712e+03	(4.28993914411869e+00dB,-7.49604625779954e+00°)
4.76430986805322e+03	(4.28976666405970e+00dB,-7.51327615530600e+00°)
4.77529273657597e+03	(4.28959339131526e+00dB,-7.53054542813423e+00°)
4.78630092322544e+03	(4.28941932225823e+00dB,-7.54785416467701e+00°)
4.79733448636595e+03	(4.28924445324499e+00dB,-7.56520245351458e+00°)
4.80839348449634e+03	(4.28906878061542e+00dB,-7.58259038341499e+00°)
4.81947797625033e+03	(4.28889230069277e+00dB,-7.60001804333438e+00°)
4.83058802039678e+03	(4.28871500978366e+00dB,-7.61748552241736e+00°)
4.84172367584004e+03	(4.28853690417793e+00dB,-7.63499290999725e+00°)
4.85288500162026e+03	(4.28835798014862e+00dB,-7.65254029559646e+00°)
4.86407205691366e+03	(4.28817823395186e+00dB,-7.67012776892680e+00°)
4.87528490103290e+03	(4.28799766182682e+00dB,-7.68775541988980e+00°)
4.88652359342737e+03	(4.28781625999564e+00dB,-7.70542333857701e+00°)
4.89778819368350e+03	(4.28763402466330e+00dB,-7.72313161527036e+00°)
4.90907876152506e+03	(4.28745095201762e+00dB,-7.74088034044243e+00°)
4.92039535681354e+03	(4.28726703822912e+00dB,-7.75866960475684e+00°)
4.93173803954839e+03	(4.28708227945098e+00dB,-7.77649949906847e+00°)
4.94310686986738e+03	(4.28689667181896e+00dB,-7.79437011442391e+00°)
4.95450190804693e+03	(4.28671021145130e+00dB,-7.81228154206165e+00°)
4.96592321450238e+03	(4.28652289444866e+00dB,-7.83023387341249e+00°)
4.97737084978838e+03	(4.28633471689405e+00dB,-7.84822720009983e+00°)
4.98884487459914e+03	(4.28614567485273e+00dB,-7.86626161394000e+00°)
5.00034534976880e+03	(4.28595576437215e+00dB,-7.88433720694254e+00°)
5.01187233627173e+03	(4.28576498148184e+00dB,-7.90245407131058e+00°)
5.02342589522288e+03	(4.28557332219339e+00dB,-7.92061229944114e+00°)
5.03500608787805e+03	(4.28538078250030e+00dB,-7.93881198392539e+00°)
5.04661297563429e+03	(4.28518735837795e+00dB,-7.95705321754909e+00°)
5.05824662003014e+03	(4.28499304578350e+00dB,-7.97533609329278e+00°)
5.06990708274604e+03	(4.28479784065582e+00dB,-7.99366070433220e+00°)
5.08159442560460e+03	(4.28460173891538e+00dB,-8.01202714403856e+00°)
5.09330871057095e+03	(4.28440473646421e+00dB,-8.03043550597884e+00°)
5.10504999975305e+03	(4.28420682918578e+00dB,-8.04888588391618e+00°)
5.11681835540206e+03	(4.28400801294496e+00dB,-8.06737837181014e+00°)
5.12861383991263e+03	(4.28380828358788e+00dB,-8.08591306381702e+00°)
5.14043651582324e+03	(4.28360763694192e+00dB,-8.10449005429021e+00°)
5.15228644581654e+03	(4.28340606881554e+00dB,-8.12310943778048e+00°)
5.16416369271969e+03	(4.28320357499828e+00dB,-8.14177130903634e+00°)
5.17606831950465e+03	(4.28300015126063e+00dB,-8.16047576300427e+00°)
5.18800038928858e+03	(4.28279579335394e+00dB,-8.17922289482917e+00°)
5.19995996533413e+03	(4.28259049701038e+00dB,-8.19801279985453e+00°)
5.21194711104977e+03	(4.28238425794279e+00dB,-8.21684557362287e+00°)
5.22396188999016e+03	(4.28217707184466e+00dB,-8.23572131187600e+00°)
5.23600436585646e+03	(4.28196893439000e+00dB,-8.25464011055533e+00°)
5.24807460249668e+03	(4.28175984123326e+00dB,-8.27360206580220e+00°)
5.26017266390602e+03	(4.28154978800927e+00dB,-8.29260727395822e+00°)
5.27229861422718e+03	(4.28133877033312e+00dB,-8.31165583156555e+00°)
5.28445251775075e+03	(4.28112678380011e+00dB,-8.33074783536723e+00°)
5.29663443891553e+03	(4.28091382398561e+00dB,-8.34988338230750e+00°)
5.30884444230883e+03	(4.28069988644502e+00dB,-8.36906256953211e+00°)
5.32108259266688e+03	(4.28048496671366e+00dB,-8.38828549438862e+00°)
5.33334895487515e+03	(4.28026906030669e+00dB,-8.40755225442678e+00°)
5.34564359396865e+03	(4.28005216271901e+00dB,-8.42686294739874e+00°)
5.35796657513235e+03	(4.27983426942518e+00dB,-8.44621767125946e+00°)
5.37031796370146e+03	(4.27961537587933e+00dB,-8.46561652416696e+00°)
5.38269782516181e+03	(4.27939547751506e+00dB,-8.48505960448268e+00°)
5.39510622515020e+03	(4.27917456974536e+00dB,-8.50454701077176e+00°)
5.40754322945473e+03	(4.27895264796252e+00dB,-8.52407884180337e+00°)
5.42000890401516e+03	(4.27872970753803e+00dB,-8.54365519655100e+00°)
5.43250331492325e+03	(4.27850574382248e+00dB,-8.56327617419284e+00°)
5.44502652842313e+03	(4.27828075214551e+00dB,-8.58294187411198e+00°)
5.45757861091162e+03	(4.27805472781567e+00dB,-8.60265239589683e+00°)
5.47015962893863e+03	(4.27782766612034e+00dB,-8.62240783934136e+00°)
5.48276964920744e+03	(4.27759956232565e+00dB,-8.64220830444546e+00°)
5.49540873857515e+03	(4.27737041167638e+00dB,-8.66205389141522e+00°)
5.50807696405293e+03	(4.27714020939586e+00dB,-8.68194470066324e+00°)
5.52077439280647e+03	(4.27690895068589e+00dB,-8.70188083280895e+00°)
5.53350109215626e+03	(4.27667663072662e+00dB,-8.72186238867893e+00°)
5.54625712957800e+03	(4.27644324467647e+00dB,-8.74188946930720e+00°)
5.55904257270293e+03	(4.27620878767206e+00dB,-8.76196217593553e+00°)
5.57185748931818e+03	(4.27597325482806e+00dB,-8.78208061001377e+00°)
5.58470194736719e+03	(4.27573664123713e+00dB,-8.80224487320012e+00°)
5.59757601494998e+03	(4.27549894196983e+00dB,-8.82245506736149e+00°)
5.61047976032358e+03	(4.27526015207449e+00dB,-8.84271129457375e+00°)
5.62341325190237e+03	(4.27502026657713e+00dB,-8.86301365712206e+00°)
5.63637655825842e+03	(4.27477928048139e+00dB,-8.88336225750122e+00°)
5.64936974812189e+03	(4.27453718876836e+00dB,-8.90375719841589e+00°)
5.66239289038140e+03	(4.27429398639657e+00dB,-8.92419858278096e+00°)
5.67544605408433e+03	(4.27404966830182e+00dB,-8.94468651372183e+00°)
5.68852930843727e+03	(4.27380422939711e+00dB,-8.96522109457473e+00°)
5.70164272280633e+03	(4.27355766457255e+00dB,-8.98580242888701e+00°)
5.71478636671752e+03	(4.27330996869522e+00dB,-9.00643062041742e+00°)
5.72796030985714e+03	(4.27306113660912e+00dB,-9.02710577313648e+00°)
5.74116462207212e+03	(4.27281116313504e+00dB,-9.04782799122672e+00°)
5.75439937337041e+03	(4.27256004307044e+00dB,-9.06859737908299e+00°)
5.76766463392135e+03	(4.27230777118941e+00dB,-9.08941404131279e+00°)
5.78096047405602e+03	(4.27205434224250e+00dB,-9.11027808273656e+00°)
5.79428696426765e+03	(4.27179975095664e+00dB,-9.13118960838796e+00°)
5.80764417521195e+03	(4.27154399203506e+00dB,-9.15214872351418e+00°)
5.82103217770755e+03	(4.27128706015715e+00dB,-9.17315553357625e+00°)
5.83445104273627e+03	(4.27102894997839e+00dB,-9.19421014424934e+00°)
5.84790084144363e+03	(4.27076965613023e+00dB,-9.21531266142302e+00°)
5.86138164513911e+03	(4.27050917321996e+00dB,-9.23646319120162e+00°)
5.87489352529659e+03	(4.27024749583065e+00dB,-9.25766183990444e+00°)
5.88843655355470e+03	(4.26998461852100e+00dB,-9.27890871406616e+00°)
5.90201080171726e+03	(4.26972053582529e+00dB,-9.30020392043701e+00°)
5.91561634175355e+03	(4.26945524225320e+00dB,-9.32154756598317e+00°)
5.92925324579880e+03	(4.26918873228978e+00dB,-9.34293975788699e+00°)
5.94292158615453e+03	(4.26892100039527e+00dB,-9.36438060354733e+00°)
5.95662143528890e+03	(4.26865204100504e+00dB,-9.38587021057982e+00°)
5.97035286583717e+03	(4.26838184852947e+00dB,-9.40740868681719e+00°)
5.98411595060199e+03	(4.26811041735383e+00dB,-9.42899614030950e+00°)
5.99791076255388e+03	(4.26783774183818e+00dB,-9.45063267932450e+00°)
6.01173737483157e+03	(4.26756381631726e+00dB,-9.47231841234786e+00°)
6.02559586074236e+03	(4.26728863510039e+00dB,-9.49405344808351e+00°)
6.03948629376258e+03	(4.26701219247133e+00dB,-9.51583789545389e+00°)
6.05340874753791e+03	(4.26673448268818e+00dB,-9.53767186360024e+00°)
6.06736329588383e+03	(4.26645549998330e+00dB,-9.55955546188291e+00°)
6.08135001278595e+03	(4.26617523856315e+00dB,-9.58148879988163e+00°)
6.09536897240046e+03	(4.26589369260820e+00dB,-9.60347198739579e+00°)
6.10942024905449e+03	(4.26561085627284e+00dB,-9.62550513444475e+00°)
6.12350391724650e+03	(4.26532672368522e+00dB,-9.64758835126807e+00°)
6.13762005164670e+03	(4.26504128894715e+00dB,-9.66972174832585e+00°)
6.15176872709744e+03	(4.26475454613401e+00dB,-9.69190543629899e+00°)
6.16595001861357e+03	(4.26446648929463e+00dB,-9.71413952608945e+00°)
6.18016400138291e+03	(4.26417711245114e+00dB,-9.73642412882058e+00°)
6.19441075076656e+03	(4.26388640959889e+00dB,-9.75875935583731e+00°)
6.20869034229938e+03	(4.26359437470632e+00dB,-9.78114531870656e+00°)
6.22300285169033e+03	(4.26330100171483e+00dB,-9.80358212921738e+00°)
6.23734835482293e+03	(4.26300628453871e+00dB,-9.82606989938131e+00°)
6.25172692775559e+03	(4.26271021706495e+00dB,-9.84860874143264e+00°)
6.26613864672208e+03	(4.26241279315319e+00dB,-9.87119876782868e+00°)
6.28058358813191e+03	(4.26211400663555e+00dB,-9.89384009125001e+00°)
6.29506182857070e+03	(4.26181385131656e+00dB,-9.91653282460079e+00°)
6.30957344480065e+03	(4.26151232097300e+00dB,-9.93927708100902e+00°)
6.32411851376091e+03	(4.26120940935377e+00dB,-9.96207297382678e+00°)
6.33869711256798e+03	(4.26090511017983e+00dB,-9.98492061663057e+00°)
6.35330931851615e+03	(4.26059941714401e+00dB,-1.00078201232215e+01°)
6.36795520907787e+03	(4.26029232391095e+00dB,-1.00307716076256e+01°)
6.38263486190419e+03	(4.25998382411692e+00dB,-1.00537751840940e+01°)
6.39734835482518e+03	(4.25967391136973e+00dB,-1.00768309671035e+01°)
6.41209576585031e+03	(4.25936257924863e+00dB,-1.00999390713563e+01°)
6.42687717316889e+03	(4.25904982130411e+00dB,-1.01230996117808e+01°)
6.44169265515046e+03	(4.25873563105786e+00dB,-1.01463127035315e+01°)
6.45654229034524e+03	(4.25842000200259e+00dB,-1.01695784619896e+01°)
6.47142615748452e+03	(4.25810292760194e+00dB,-1.01928970027628e+01°)
6.48634433548106e+03	(4.25778440129033e+00dB,-1.02162684416858e+01°)
6.50129690342958e+03	(4.25746441647284e+00dB,-1.02396928948209e+01°)
6.51628394060710e+03	(4.25714296652509e+00dB,-1.02631704784576e+01°)
6.53130552647339e+03	(4.25682004479310e+00dB,-1.02867013091133e+01°)
6.54636174067142e+03	(4.25649564459318e+00dB,-1.03102855035335e+01°)
6.56145266302772e+03	(4.25616975921179e+00dB,-1.03339231786918e+01°)
6.57657837355286e+03	(4.25584238190542e+00dB,-1.03576144517905e+01°)
6.59173895244187e+03	(4.25551350590044e+00dB,-1.03813594402607e+01°)
6.60693448007461e+03	(4.25518312439300e+00dB,-1.04051582617625e+01°)
6.62216503701627e+03	(4.25485123054889e+00dB,-1.04290110341851e+01°)
6.63743070401773e+03	(4.25451781750337e+00dB,-1.04529178756476e+01°)
6.65273156201606e+03	(4.25418287836111e+00dB,-1.04768789044987e+01°)
6.66806769213486e+03	(4.25384640619601e+00dB,-1.05008942393170e+01°)
6.68343917568478e+03	(4.25350839405107e+00dB,-1.05249639989116e+01°)
6.69884609416390e+03	(4.25316883493828e+00dB,-1.05490883023218e+01°)
6.71428852925815e+03	(4.25282772183847e+00dB,-1.05732672688181e+01°)
6.72976656284180e+03	(4.25248504770116e+00dB,-1.05975010179015e+01°)
6.74528027697784e+03	(4.25214080544448e+00dB,-1.06217896693047e+01°)
6.76082975391844e+03	(4.25179498795496e+00dB,-1.06461333429913e+01°)
6.77641507610537e+03	(4.25144758808748e+00dB,-1.06705321591572e+01°)
6.79203632617046e+03	(4.25109859866503e+00dB,-1.06949862382298e+01°)
6.80769358693602e+03	(4.25074801247869e+00dB,-1.07194957008689e+01°)
6.82338694141530e+03	(4.25039582228740e+00dB,-1.07440606679665e+01°)
6.83911647281289e+03	(4.25004202081788e+00dB,-1.07686812606473e+01°)
6.85488226452521e+03	(4.24968660076443e+00dB,-1.07933576002689e+01°)
6.87068440014091e+03	(4.24932955478888e+00dB,-1.08180898084220e+01°)
6.88652296344135e+03	(4.24897087552036e+00dB,-1.08428780069305e+01°)
6.90239803840101e+03	(4.24861055555524e+00dB,-1.08677223178518e+01°)
6.91830970918795e+03	(4.24824858745691e+00dB,-1.08926228634771e+01°)
6.93425806016427e+03	(4.24788496375572e+00dB,-1.09175797663316e+01°)
6.95024317588654e+03	(4.24751967694876e+00dB,-1.09425931491747e+01°)
6.96626514110626e+03	(4.24715271949979e+00dB,-1.09676631350000e+01°)
6.98232404077028e+03	(4.24678408383905e+00dB,-1.09927898470359e+01°)
6.99841996002130e+03	(4.24641376236314e+00dB,-1.10179734087456e+01°)
7.01455298419827e+03	(4.24604174743484e+00dB,-1.10432139438274e+01°)
7.03072319883689e+03	(4.24566803138304e+00dB,-1.10685115762146e+01°)
7.04693068967002e+03	(4.24529260650250e+00dB,-1.10938664300761e+01°)
7.06317554262817e+03	(4.24491546505380e+00dB,-1.11192786298166e+01°)
7.07945784383992e+03	(4.24453659926311e+00dB,-1.11447483000765e+01°)
7.09577767963243e+03	(4.24415600132210e+00dB,-1.11702755657323e+01°)
7.11213513653183e+03	(4.24377366338777e+00dB,-1.11958605518968e+01°)
7.12853030126373e+03	(4.24338957758232e+00dB,-1.12215033839192e+01°)
7.14496326075366e+03	(4.24300373599297e+00dB,-1.12472041873855e+01°)
7.16143410212755e+03	(4.24261613067182e+00dB,-1.12729630881184e+01°)
7.17794291271214e+03	(4.24222675363576e+00dB,-1.12987802121778e+01°)
7.19448978003551e+03	(4.24183559686621e+00dB,-1.13246556858608e+01°)
7.21107479182751e+03	(4.24144265230907e+00dB,-1.13505896357020e+01°)
7.22769803602021e+03	(4.24104791187453e+00dB,-1.13765821884734e+01°)
7.24435960074841e+03	(4.24065136743689e+00dB,-1.14026334711852e+01°)
7.26105957435005e+03	(4.24025301083447e+00dB,-1.14287436110852e+01°)
7.27779804536674e+03	(4.23985283386939e+00dB,-1.14549127356597e+01°)
7.29457510254418e+03	(4.23945082830747e+00dB,-1.14811409726332e+01°)
7.31139083483267e+03	(4.23904698587806e+00dB,-1.15074284499688e+01°)
7.32824533138753e+03	(4.23864129827386e+00dB,-1.15337752958683e+01°)
7.34513868156963e+03	(4.23823375715082e+00dB,-1.15601816387725e+01°)
7.36207097494584e+03	(4.23782435412790e+00dB,-1.15866476073611e+01°)
7.37904230128949e+03	(4.23741308078703e+00dB,-1.16131733305531e+01°)
7.39605275058085e+03	(4.23699992867282e+00dB,-1.16397589375069e+01°)
7.41310241300764e+03	(4.23658488929253e+00dB,-1.16664045576207e+01°)
7.43019137896548e+03	(4.23616795411580e+00dB,-1.16931103205321e+01°)
7.44731973905835e+03	(4.23574911457458e+00dB,-1.17198763561188e+01°)
7.46448758409912e+03	(4.23532836206293e+00dB,-1.17467027944985e+01°)
7.48169500511000e+03	(4.23490568793684e+00dB,-1.17735897660291e+01°)
7.49894209332301e+03	(4.23448108351412e+00dB,-1.18005374013090e+01°)
7.51622894018050e+03	(4.23405454007419e+00dB,-1.18275458311771e+01°)
7.53355563733562e+03	(4.23362604885797e+00dB,-1.18546151867129e+01°)
7.55092227665278e+03	(4.23319560106766e+00dB,-1.18817455992367e+01°)
7.56832895020818e+03	(4.23276318786663e+00dB,-1.19089372003099e+01°)
7.58577575029027e+03	(4.23232880037921e+00dB,-1.19361901217351e+01°)
7.60326276940024e+03	(4.23189242969056e+00dB,-1.19635044955559e+01°)
7.62079010025254e+03	(4.23145406684651e+00dB,-1.19908804540574e+01°)
7.63835783577532e+03	(4.23101370285333e+00dB,-1.20183181297665e+01°)
7.65596606911098e+03	(4.23057132867767e+00dB,-1.20458176554515e+01°)
7.67361489361660e+03	(4.23012693524630e+00dB,-1.20733791641225e+01°)
7.69130440286450e+03	(4.22968051344598e+00dB,-1.21010027890318e+01°)
7.70903469064270e+03	(4.22923205412331e+00dB,-1.21286886636735e+01°)
7.72680585095542e+03	(4.22878154808452e+00dB,-1.21564369217841e+01°)
7.74461797802358e+03	(4.22832898609533e+00dB,-1.21842476973422e+01°)
7.76247116628531e+03	(4.22787435888079e+00dB,-1.22121211245691e+01°)
7.78036551039642e+03	(4.22741765712507e+00dB,-1.22400573379285e+01°)
7.79830110523097e+03	(4.22695887147133e+00dB,-1.22680564721268e+01°)
7.81627804588167e+03	(4.22649799252151e+00dB,-1.22961186621131e+01°)
7.83429642766049e+03	(4.22603501083619e+00dB,-1.23242440430797e+01°)
7.85235634609909e+03	(4.22556991693442e+00dB,-1.23524327504615e+01°)
7.87045789694935e+03	(4.22510270129351e+00dB,-1.23806849199368e+01°)
7.88860117618390e+03	(4.22463335434888e+00dB,-1.24090006874271e+01°)
7.90678627999661e+03	(4.22416186649389e+00dB,-1.24373801890970e+01°)
7.92501330480307e+03	(4.22368822807966e+00dB,-1.24658235613547e+01°)
7.94328234724116e+03	(4.22321242941489e+00dB,-1.24943309408518e+01°)
7.96159350417153e+03	(4.22273446076567e+00dB,-1.25229024644836e+01°)
7.97994687267810e+03	(4.22225431235534e+00dB,-1.25515382693891e+01°)
7.99834255006862e+03	(4.22177197436426e+00dB,-1.25802384929508e+01°)
8.01678063387512e+03	(4.22128743692970e+00dB,-1.26090032727954e+01°)
8.03526122185450e+03	(4.22080069014560e+00dB,-1.26378327467933e+01°)
8.05378441198899e+03	(4.22031172406239e+00dB,-1.26667270530590e+01°)
8.07235030248670e+03	(4.21982052868688e+00dB,-1.26956863299510e+01°)
8.09095899178214e+03	(4.21932709398198e+00dB,-1.27247107160722e+01°)
8.10961057853672e+03	(4.21883140986659e+00dB,-1.27538003502694e+01°)
8.12830516163930e+03	(4.21833346621541e+00dB,-1.27829553716339e+01°)
8.14704284020670e+03	(4.21783325285872e+00dB,-1.28121759195013e+01°)
8.16582371358422e+03	(4.21733075958222e+00dB,-1.28414621334515e+01°)
8.18464788134619e+03	(4.21682597612685e+00dB,-1.28708141533090e+01°)
8.20351544329647e+03	(4.21631889218859e+00dB,-1.29002321191427e+01°)
8.22242649946899e+03	(4.21580949741830e+00dB,-1.29297161712662e+01°)
8.24138115012830e+03	(4.21529778142149e+00dB,-1.29592664502377e+01°)
8.26037949577006e+03	(4.21478373375817e+00dB,-1.29888830968600e+01°)
8.27942163712161e+03	(4.21426734394267e+00dB,-1.30185662521805e+01°)
8.29850767514249e+03	(4.21374860144339e+00dB,-1.30483160574915e+01°)
