Freq.	I(ROUT_OPTO)/I(RIN_OPTO)
1.54170045294921e+04	(5.88168650653732e+00dB,-2.40232307320859e+01°)
1.54525443953807e+04	(5.87994583590429e+00dB,-2.40769890005050e+01°)
1.54881661891213e+04	(5.87819748220918e+00dB,-2.41308603531234e+01°)
1.55238700995774e+04	(5.87644141309818e+00dB,-2.41848449798742e+01°)
1.55596563160473e+04	(5.87467759609503e+00dB,-2.42389430706864e+01°)
1.55955250282660e+04	(5.87290599860064e+00dB,-2.42931548154819e+01°)
1.56314764264060e+04	(5.87112658789278e+00dB,-2.43474804041731e+01°)
1.56675107010780e+04	(5.86933933112573e+00dB,-2.44019200266604e+01°)
1.57036280433320e+04	(5.86754419532995e+00dB,-2.44564738728294e+01°)
1.57398286446587e+04	(5.86574114741171e+00dB,-2.45111421325484e+01°)
1.57761126969900e+04	(5.86393015415277e+00dB,-2.45659249956656e+01°)
1.58124803927003e+04	(5.86211118221006e+00dB,-2.46208226520068e+01°)
1.58489319246076e+04	(5.86028419811531e+00dB,-2.46758352913720e+01°)
1.58854674859742e+04	(5.85844916827469e+00dB,-2.47309631035337e+01°)
1.59220872705081e+04	(5.85660605896854e+00dB,-2.47862062782330e+01°)
1.59587914723637e+04	(5.85475483635097e+00dB,-2.48415650051781e+01°)
1.59955802861431e+04	(5.85289546644954e+00dB,-2.48970394740403e+01°)
1.60324539068968e+04	(5.85102791516492e+00dB,-2.49526298744523e+01°)
1.60694125301252e+04	(5.84915214827058e+00dB,-2.50083363960047e+01°)
1.61064563517791e+04	(5.84726813141238e+00dB,-2.50641592282434e+01°)
1.61435855682612e+04	(5.84537583010833e+00dB,-2.51200985606668e+01°)
1.61808003764270e+04	(5.84347520974816e+00dB,-2.51761545827230e+01°)
1.62181009735857e+04	(5.84156623559306e+00dB,-2.52323274838067e+01°)
1.62554875575012e+04	(5.83964887277527e+00dB,-2.52886174532565e+01°)
1.62929603263936e+04	(5.83772308629784e+00dB,-2.53450246803518e+01°)
1.63305194789397e+04	(5.83578884103418e+00dB,-2.54015493543102e+01°)
1.63681652142744e+04	(5.83384610172782e+00dB,-2.54581916642840e+01°)
1.64058977319917e+04	(5.83189483299202e+00dB,-2.55149517993579e+01°)
1.64437172321456e+04	(5.82993499930947e+00dB,-2.55718299485453e+01°)
1.64816239152514e+04	(5.82796656503192e+00dB,-2.56288263007860e+01°)
1.65196179822864e+04	(5.82598949437990e+00dB,-2.56859410449424e+01°)
1.65576996346916e+04	(5.82400375144233e+00dB,-2.57431743697972e+01°)
1.65958690743719e+04	(5.82200930017622e+00dB,-2.58005264640498e+01°)
1.66341265036979e+04	(5.82000610440635e+00dB,-2.58579975163132e+01°)
1.66724721255069e+04	(5.81799412782490e+00dB,-2.59155877151114e+01°)
1.67109061431033e+04	(5.81597333399115e+00dB,-2.59732972488756e+01°)
1.67494287602606e+04	(5.81394368633116e+00dB,-2.60311263059416e+01°)
1.67880401812218e+04	(5.81190514813739e+00dB,-2.60890750745462e+01°)
1.68267406107009e+04	(5.80985768256844e+00dB,-2.61471437428242e+01°)
1.68655302538836e+04	(5.80780125264867e+00dB,-2.62053324988054e+01°)
1.69044093164288e+04	(5.80573582126790e+00dB,-2.62636415304107e+01°)
1.69433780044695e+04	(5.80366135118109e+00dB,-2.63220710254496e+01°)
1.69824365246136e+04	(5.80157780500796e+00dB,-2.63806211716166e+01°)
1.70215850839457e+04	(5.79948514523275e+00dB,-2.64392921564875e+01°)
1.70608238900274e+04	(5.79738333420383e+00dB,-2.64980841675169e+01°)
1.71001531508990e+04	(5.79527233413340e+00dB,-2.65569973920342e+01°)
1.71395730750804e+04	(5.79315210709719e+00dB,-2.66160320172404e+01°)
1.71790838715720e+04	(5.79102261503409e+00dB,-2.66751882302049e+01°)
1.72186857498562e+04	(5.78888381974586e+00dB,-2.67344662178618e+01°)
1.72583789198981e+04	(5.78673568289682e+00dB,-2.67938661670068e+01°)
1.72981635921471e+04	(5.78457816601350e+00dB,-2.68533882642935e+01°)
1.73380399775375e+04	(5.78241123048437e+00dB,-2.69130326962299e+01°)
1.73780082874898e+04	(5.78023483755945e+00dB,-2.69727996491751e+01°)
1.74180687339122e+04	(5.77804894835007e+00dB,-2.70326893093358e+01°)
1.74582215292011e+04	(5.77585352382850e+00dB,-2.70927018627625e+01°)
1.74984668862426e+04	(5.77364852482768e+00dB,-2.71528374953461e+01°)
1.75388050184136e+04	(5.77143391204087e+00dB,-2.72130963928145e+01°)
1.75792361395829e+04	(5.76920964602136e+00dB,-2.72734787407286e+01°)
1.76197604641123e+04	(5.76697568718212e+00dB,-2.73339847244791e+01°)
1.76603782068576e+04	(5.76473199579559e+00dB,-2.73946145292825e+01°)
1.77010895831702e+04	(5.76247853199322e+00dB,-2.74553683401777e+01°)
1.77418948088976e+04	(5.76021525576531e+00dB,-2.75162463420221e+01°)
1.77827941003852e+04	(5.75794212696060e+00dB,-2.75772487194881e+01°)
1.78237876744769e+04	(5.75565910528603e+00dB,-2.76383756570591e+01°)
1.78648757485165e+04	(5.75336615030639e+00dB,-2.76996273390260e+01°)
1.79060585403489e+04	(5.75106322144402e+00dB,-2.77610039494834e+01°)
1.79473362683212e+04	(5.74875027797857e+00dB,-2.78225056723256e+01°)
1.79887091512838e+04	(5.74642727904661e+00dB,-2.78841326912429e+01°)
1.80301774085916e+04	(5.74409418364139e+00dB,-2.79458851897178e+01°)
1.80717412601052e+04	(5.74175095061253e+00dB,-2.80077633510210e+01°)
1.81134009261919e+04	(5.73939753866569e+00dB,-2.80697673582078e+01°)
1.81551566277272e+04	(5.73703390636235e+00dB,-2.81318973941138e+01°)
1.81970085860957e+04	(5.73466001211941e+00dB,-2.81941536413512e+01°)
1.82389570231922e+04	(5.73227581420900e+00dB,-2.82565362823048e+01°)
1.82810021614233e+04	(5.72988127075813e+00dB,-2.83190454991280e+01°)
1.83231442237079e+04	(5.72747633974841e+00dB,-2.83816814737387e+01°)
1.83653834334793e+04	(5.72506097901576e+00dB,-2.84444443878157e+01°)
1.84077200146854e+04	(5.72263514625015e+00dB,-2.85073344227940e+01°)
1.84501541917905e+04	(5.72019879899524e+00dB,-2.85703517598611e+01°)
1.84926861897766e+04	(5.71775189464822e+00dB,-2.86334965799531e+01°)
1.85353162341439e+04	(5.71529439045939e+00dB,-2.86967690637501e+01°)
1.85780445509128e+04	(5.71282624353198e+00dB,-2.87601693916724e+01°)
1.86208713666244e+04	(5.71034741082183e+00dB,-2.88236977438762e+01°)
1.86637969083424e+04	(5.70785784913709e+00dB,-2.88873543002495e+01°)
1.87068214036537e+04	(5.70535751513801e+00dB,-2.89511392404078e+01°)
1.87499450806699e+04	(5.70284636533659e+00dB,-2.90150527436899e+01°)
1.87931681680284e+04	(5.70032435609635e+00dB,-2.90790949891537e+01°)
1.88364908948937e+04	(5.69779144363206e+00dB,-2.91432661555717e+01°)
1.88799134909586e+04	(5.69524758400946e+00dB,-2.92075664214271e+01°)
1.89234361864454e+04	(5.69269273314499e+00dB,-2.92719959649091e+01°)
1.89670592121071e+04	(5.69012684680551e+00dB,-2.93365549639086e+01°)
1.90107827992287e+04	(5.68754988060808e+00dB,-2.94012435960140e+01°)
1.90546071796281e+04	(5.68496179001964e+00dB,-2.94660620385068e+01°)
1.90985325856580e+04	(5.68236253035681e+00dB,-2.95310104683568e+01°)
1.91425592502065e+04	(5.67975205678558e+00dB,-2.95960890622182e+01°)
1.91866874066985e+04	(5.67713032432107e+00dB,-2.96612979964247e+01°)
1.92309172890972e+04	(5.67449728782730e+00dB,-2.97266374469853e+01°)
1.92752491319050e+04	(5.67185290201688e+00dB,-2.97921075895795e+01°)
1.93196831701648e+04	(5.66919712145084e+00dB,-2.98577085995529e+01°)
1.93642196394616e+04	(5.66652990053830e+00dB,-2.99234406519129e+01°)
1.94088587759233e+04	(5.66385119353626e+00dB,-2.99893039213235e+01°)
1.94536008162222e+04	(5.66116095454937e+00dB,-3.00552985821013e+01°)
1.94984459975760e+04	(5.65845913752968e+00dB,-3.01214248082104e+01°)
1.95433945577495e+04	(5.65574569627635e+00dB,-3.01876827732582e+01°)
1.95884467350554e+04	(5.65302058443548e+00dB,-3.02540726504901e+01°)
1.96336027683560e+04	(5.65028375549985e+00dB,-3.03205946127854e+01°)
1.96788628970639e+04	(5.64753516280865e+00dB,-3.03872488326523e+01°)
1.97242273611440e+04	(5.64477475954732e+00dB,-3.04540354822229e+01°)
1.97696964011141e+04	(5.64200249874726e+00dB,-3.05209547332491e+01°)
1.98152702580464e+04	(5.63921833328560e+00dB,-3.05880067570968e+01°)
1.98609491735692e+04	(5.63642221588504e+00dB,-3.06551917247421e+01°)
1.99067333898673e+04	(5.63361409911355e+00dB,-3.07225098067657e+01°)
1.99526231496842e+04	(5.63079393538420e+00dB,-3.07899611733485e+01°)
1.99986186963229e+04	(5.62796167695493e+00dB,-3.08575459942663e+01°)
2.00447202736470e+04	(5.62511727592831e+00dB,-3.09252644388851e+01°)
2.00909281260827e+04	(5.62226068425136e+00dB,-3.09931166761561e+01°)
2.01372424986193e+04	(5.61939185371534e+00dB,-3.10611028746109e+01°)
2.01836636368110e+04	(5.61651073595550e+00dB,-3.11292232023560e+01°)
2.02301917867781e+04	(5.61361728245094e+00dB,-3.11974778270684e+01°)
2.02768271952082e+04	(5.61071144452434e+00dB,-3.12658669159901e+01°)
2.03235701093575e+04	(5.60779317334179e+00dB,-3.13343906359233e+01°)
2.03704207770525e+04	(5.60486241991263e+00dB,-3.14030491532250e+01°)
2.04173794466906e+04	(5.60191913508918e+00dB,-3.14718426338021e+01°)
2.04644463672420e+04	(5.59896326956659e+00dB,-3.15407712431063e+01°)
2.05116217882509e+04	(5.59599477388268e+00dB,-3.16098351461288e+01°)
2.05589059598367e+04	(5.59301359841767e+00dB,-3.16790345073951e+01°)
2.06062991326953e+04	(5.59001969339409e+00dB,-3.17483694909598e+01°)
2.06538015581005e+04	(5.58701300887652e+00dB,-3.18178402604015e+01°)
2.07014134879057e+04	(5.58399349477148e+00dB,-3.18874469788171e+01°)
2.07491351745443e+04	(5.58096110082719e+00dB,-3.19571898088171e+01°)
2.07969668710322e+04	(5.57791577663347e+00dB,-3.20270689125199e+01°)
2.08449088309681e+04	(5.57485747162147e+00dB,-3.20970844515465e+01°)
2.08929613085356e+04	(5.57178613506363e+00dB,-3.21672365870152e+01°)
2.09411245585041e+04	(5.56870171607340e+00dB,-3.22375254795361e+01°)
2.09893988362304e+04	(5.56560416360516e+00dB,-3.23079512892058e+01°)
2.10377843976599e+04	(5.56249342645402e+00dB,-3.23785141756020e+01°)
2.10862814993280e+04	(5.55936945325568e+00dB,-3.24492142977779e+01°)
2.11348903983616e+04	(5.55623219248627e+00dB,-3.25200518142568e+01°)
2.11836113524801e+04	(5.55308159246224e+00dB,-3.25910268830264e+01°)
2.12324446199973e+04	(5.54991760134015e+00dB,-3.26621396615334e+01°)
2.12813904598222e+04	(5.54674016711659e+00dB,-3.27333903066783e+01°)
2.13304491314608e+04	(5.54354923762801e+00dB,-3.28047789748090e+01°)
2.13796208950174e+04	(5.54034476055059e+00dB,-3.28763058217159e+01°)
2.14289060111956e+04	(5.53712668340010e+00dB,-3.29479710026258e+01°)
2.14783047413004e+04	(5.53389495353182e+00dB,-3.30197746721968e+01°)
2.15278173472387e+04	(5.53064951814033e+00dB,-3.30917169845119e+01°)
2.15774440915217e+04	(5.52739032425948e+00dB,-3.31637980930737e+01°)
2.16271852372652e+04	(5.52411731876222e+00dB,-3.32360181507988e+01°)
2.16770410481919e+04	(5.52083044836048e+00dB,-3.33083773100116e+01°)
2.17270117886324e+04	(5.51752965960510e+00dB,-3.33808757224390e+01°)
2.17770977235265e+04	(5.51421489888569e+00dB,-3.34535135392042e+01°)
2.18272991184250e+04	(5.51088611243054e+00dB,-3.35262909108211e+01°)
2.18776162394905e+04	(5.50754324630651e+00dB,-3.35992079871882e+01°)
2.19280493534994e+04	(5.50418624641895e+00dB,-3.36722649175832e+01°)
2.19785987278432e+04	(5.50081505851161e+00dB,-3.37454618506565e+01°)
2.20292646305295e+04	(5.49742962816654e+00dB,-3.38187989344258e+01°)
2.20800473301839e+04	(5.49402990080399e+00dB,-3.38922763162696e+01°)
2.21309470960512e+04	(5.49061582168237e+00dB,-3.39658941429219e+01°)
2.21819641979970e+04	(5.48718733589815e+00dB,-3.40396525604655e+01°)
2.22330989065089e+04	(5.48374438838577e+00dB,-3.41135517143265e+01°)
2.22843514926979e+04	(5.48028692391762e+00dB,-3.41875917492679e+01°)
2.23357222283001e+04	(5.47681488710393e+00dB,-3.42617728093839e+01°)
2.23872113856782e+04	(5.47332822239273e+00dB,-3.43360950380935e+01°)
2.24388192378225e+04	(5.46982687406978e+00dB,-3.44105585781343e+01°)
2.24905460583526e+04	(5.46631078625854e+00dB,-3.44851635715568e+01°)
2.25423921215191e+04	(5.46277990292013e+00dB,-3.45599101597178e+01°)
2.25943577022045e+04	(5.45923416785321e+00dB,-3.46347984832743e+01°)
2.26464430759253e+04	(5.45567352469406e+00dB,-3.47098286821776e+01°)
2.26986485188329e+04	(5.45209791691643e+00dB,-3.47850008956666e+01°)
2.27509743077154e+04	(5.44850728783160e+00dB,-3.48603152622619e+01°)
2.28034207199989e+04	(5.44490158058827e+00dB,-3.49357719197593e+01°)
2.28559880337490e+04	(5.44128073817263e+00dB,-3.50113710052236e+01°)
2.29086765276724e+04	(5.43764470340826e+00dB,-3.50871126549822e+01°)
2.29614864811183e+04	(5.43399341895616e+00dB,-3.51629970046190e+01°)
2.30144181740797e+04	(5.43032682731473e+00dB,-3.52390241889674e+01°)
2.30674718871953e+04	(5.42664487081976e+00dB,-3.53151943421047e+01°)
2.31206479017506e+04	(5.42294749164445e+00dB,-3.53915075973451e+01°)
2.31739464996794e+04	(5.41923463179939e+00dB,-3.54679640872335e+01°)
2.32273679635657e+04	(5.41550623313259e+00dB,-3.55445639435391e+01°)
2.32809125766447e+04	(5.41176223732949e+00dB,-3.56213072972485e+01°)
2.33345806228046e+04	(5.40800258591295e+00dB,-3.56981942785597e+01°)
2.33883723865881e+04	(5.40422722024332e+00dB,-3.57752250168754e+01°)
2.34422881531938e+04	(5.40043608151845e+00dB,-3.58523996407962e+01°)
2.34963282084776e+04	(5.39662911077370e+00dB,-3.59297182781143e+01°)
2.35504928389546e+04	(5.39280624888202e+00dB,-3.60071810558068e+01°)
2.36047823318003e+04	(5.38896743655395e+00dB,-3.60847881000292e+01°)
2.36591969748521e+04	(5.38511261433770e+00dB,-3.61625395361084e+01°)
2.37137370566110e+04	(5.38124172261920e+00dB,-3.62404354885365e+01°)
2.37684028662432e+04	(5.37735470162215e+00dB,-3.63184760809637e+01°)
2.38231946935813e+04	(5.37345149140807e+00dB,-3.63966614361920e+01°)
2.38781128291262e+04	(5.36953203187639e+00dB,-3.64749916761679e+01°)
2.39331575640483e+04	(5.36559626276453e+00dB,-3.65534669219764e+01°)
2.39883291901893e+04	(5.36164412364796e+00dB,-3.66320872938335e+01°)
2.40436280000637e+04	(5.35767555394026e+00dB,-3.67108529110799e+01°)
2.40990542868603e+04	(5.35369049289329e+00dB,-3.67897638921738e+01°)
2.41546083444438e+04	(5.34968887959721e+00dB,-3.68688203546845e+01°)
2.42102904673561e+04	(5.34567065298058e+00dB,-3.69480224152851e+01°)
2.42661009508185e+04	(5.34163575181054e+00dB,-3.70273701897459e+01°)
2.43220400907325e+04	(5.33758411469283e+00dB,-3.71068637929276e+01°)
2.43781081836818e+04	(5.33351568007196e+00dB,-3.71865033387739e+01°)
2.44343055269340e+04	(5.32943038623133e+00dB,-3.72662889403050e+01°)
2.44906324184417e+04	(5.32532817129334e+00dB,-3.73462207096105e+01°)
2.45470891568446e+04	(5.32120897321952e+00dB,-3.74262987578425e+01°)
2.46036760414705e+04	(5.31707272981070e+00dB,-3.75065231952084e+01°)
2.46603933723376e+04	(5.31291937870712e+00dB,-3.75868941309640e+01°)
2.47172414501555e+04	(5.30874885738859e+00dB,-3.76674116734065e+01°)
2.47742205763270e+04	(5.30456110317468e+00dB,-3.77480759298675e+01°)
2.48313310529499e+04	(5.30035605322482e+00dB,-3.78288870067055e+01°)
2.48885731828181e+04	(5.29613364453851e+00dB,-3.79098450092995e+01°)
2.49459472694237e+04	(5.29189381395550e+00dB,-3.79909500420413e+01°)
2.50034536169584e+04	(5.28763649815594e+00dB,-3.80722022083286e+01°)
2.50610925303153e+04	(5.28336163366058e+00dB,-3.81536016105577e+01°)
2.51188643150899e+04	(5.27906915683096e+00dB,-3.82351483501167e+01°)
2.51767692775826e+04	(5.27475900386963e+00dB,-3.83168425273778e+01°)
2.52348077247998e+04	(5.27043111082031e+00dB,-3.83986842416904e+01°)
2.52929799644555e+04	(5.26608541356814e+00dB,-3.84806735913739e+01°)
2.53512863049731e+04	(5.26172184783988e+00dB,-3.85628106737103e+01°)
2.54097270554871e+04	(5.25734034920410e+00dB,-3.86450955849370e+01°)
2.54683025258444e+04	(5.25294085307151e+00dB,-3.87275284202394e+01°)
2.55270130266065e+04	(5.24852329469506e+00dB,-3.88101092737439e+01°)
2.55858588690504e+04	(5.24408760917028e+00dB,-3.88928382385103e+01°)
2.56448403651711e+04	(5.23963373143551e+00dB,-3.89757154065247e+01°)
2.57039578276826e+04	(5.23516159627211e+00dB,-3.90587408686917e+01°)
2.57632115700197e+04	(5.23067113830477e+00dB,-3.91419147148278e+01°)
2.58226019063399e+04	(5.22616229200176e+00dB,-3.92252370336533e+01°)
2.58821291515248e+04	(5.22163499167520e+00dB,-3.93087079127851e+01°)
2.59417936211820e+04	(5.21708917148134e+00dB,-3.93923274387296e+01°)
2.60015956316466e+04	(5.21252476542087e+00dB,-3.94760956968749e+01°)
2.60615354999828e+04	(5.20794170733918e+00dB,-3.95600127714834e+01°)
2.61216135439859e+04	(5.20333993092668e+00dB,-3.96440787456846e+01°)
2.61818300821837e+04	(5.19871936971911e+00dB,-3.97282937014674e+01°)
2.62421854338382e+04	(5.19407995709783e+00dB,-3.98126577196726e+01°)
2.63026799189476e+04	(5.18942162629019e+00dB,-3.98971708799855e+01°)
2.63633138582476e+04	(5.18474431036980e+00dB,-3.99818332609282e+01°)
2.64240875732132e+04	(5.18004794225692e+00dB,-4.00666449398524e+01°)
2.64850013860608e+04	(5.17533245471874e+00dB,-4.01516059929316e+01°)
2.65460556197491e+04	(5.17059778036981e+00dB,-4.02367164951535e+01°)
2.66072505979818e+04	(5.16584385167231e+00dB,-4.03219765203126e+01°)
2.66685866452085e+04	(5.16107060093647e+00dB,-4.04073861410023e+01°)
2.67300640866268e+04	(5.15627796032094e+00dB,-4.04929454286080e+01°)
2.67916832481840e+04	(5.15146586183311e+00dB,-4.05786544532985e+01°)
2.68534444565787e+04	(5.14663423732959e+00dB,-4.06645132840192e+01°)
2.69153480392628e+04	(5.14178301851650e+00dB,-4.07505219884839e+01°)
2.69773943244428e+04	(5.13691213694997e+00dB,-4.08366806331677e+01°)
2.70395836410820e+04	(5.13202152403643e+00dB,-4.09229892832988e+01°)
2.71019163189020e+04	(5.12711111103316e+00dB,-4.10094480028512e+01°)
2.71643926883844e+04	(5.12218082904859e+00dB,-4.10960568545365e+01°)
2.72270130807727e+04	(5.11723060904280e+00dB,-4.11828158997971e+01°)
2.72897778280739e+04	(5.11226038182793e+00dB,-4.12697251987976e+01°)
2.73526872630606e+04	(5.10727007806865e+00dB,-4.13567848104176e+01°)
2.74157417192723e+04	(5.10225962828257e+00dB,-4.14439947922438e+01°)
2.74789415310175e+04	(5.09722896284073e+00dB,-4.15313552005622e+01°)
2.75422870333751e+04	(5.09217801196806e+00dB,-4.16188660903504e+01°)
2.76057785621969e+04	(5.08710670574386e+00dB,-4.17065275152701e+01°)
2.76694164541086e+04	(5.08201497410227e+00dB,-4.17943395276588e+01°)
2.77332010465118e+04	(5.07690274683277e+00dB,-4.18823021785227e+01°)
2.77971326775863e+04	(5.07176995358068e+00dB,-4.19704155175282e+01°)
2.78612116862911e+04	(5.06661652384763e+00dB,-4.20586795929946e+01°)
2.79254384123668e+04	(5.06144238699217e+00dB,-4.21470944518862e+01°)
2.79898131963370e+04	(5.05624747223016e+00dB,-4.22356601398044e+01°)
2.80543363795105e+04	(5.05103170863540e+00dB,-4.23243767009800e+01°)
2.81190083039827e+04	(5.04579502514013e+00dB,-4.24132441782652e+01°)
2.81838293126378e+04	(5.04053735053558e+00dB,-4.25022626131261e+01°)
2.82487997491504e+04	(5.03525861347254e+00dB,-4.25914320456343e+01°)
2.83139199579871e+04	(5.02995874246187e+00dB,-4.26807525144599e+01°)
2.83791902844088e+04	(5.02463766587514e+00dB,-4.27702240568627e+01°)
2.84446110744724e+04	(5.01929531194517e+00dB,-4.28598467086851e+01°)
2.85101826750323e+04	(5.01393160876662e+00dB,-4.29496205043440e+01°)
2.85759054337427e+04	(5.00854648429657e+00dB,-4.30395454768227e+01°)
2.86417796990590e+04	(5.00313986635518e+00dB,-4.31296216576633e+01°)
2.87078058202401e+04	(4.99771168262622e+00dB,-4.32198490769590e+01°)
2.87739841473498e+04	(4.99226186065776e+00dB,-4.33102277633458e+01°)
2.88403150312592e+04	(4.98679032786276e+00dB,-4.34007577439947e+01°)
2.89067988236479e+04	(4.98129701151973e+00dB,-4.34914390446043e+01°)
2.89734358770063e+04	(4.97578183877336e+00dB,-4.35822716893922e+01°)
2.90402265446376e+04	(4.97024473663516e+00dB,-4.36732557010878e+01°)
2.91071711806591e+04	(4.96468563198417e+00dB,-4.37643911009240e+01°)
2.91742701400047e+04	(4.95910445156758e+00dB,-4.38556779086292e+01°)
2.92415237784264e+04	(4.95350112200143e+00dB,-4.39471161424200e+01°)
2.93089324524962e+04	(4.94787556977133e+00dB,-4.40387058189927e+01°)
2.93764965196083e+04	(4.94222772123309e+00dB,-4.41304469535157e+01°)
2.94442163379806e+04	(4.93655750261347e+00dB,-4.42223395596215e+01°)
2.95120922666568e+04	(4.93086484001092e+00dB,-4.43143836493991e+01°)
2.95801246655084e+04	(4.92514965939623e+00dB,-4.44065792333856e+01°)
2.96483138952363e+04	(4.91941188661333e+00dB,-4.44989263205589e+01°)
